hour,time,WindDayAheadForecastMW,WindIntradayForecastMW,PVDayAheadForecastMW,PVIntradayForecastMW,DayAheadPriceHourlyEURMWh,IntradayPricePriceQuarterHourlyEURMWh,IntradayPriceHourlyEURMWh,ImbalancePriceQuarterHourlyEURMWh,Wind_DA_MWh,Wind_ID_MWh,PV_DA_MWh,PV_ID_MWh
21,11/3/21 21:15,3406.0,3616.0,0.0,0.0,183.63,193.19,183.15,295.71,851.5,904.0,0.0,0.0
21,11/3/21 21:30,3323.0,3550.0,0.0,0.0,183.63,167.08,183.15,158.52,830.75,887.5,0.0,0.0
21,11/3/21 21:45,3245.0,3406.0,0.0,0.0,183.63,125.26,183.15,53.99,811.25,851.5,0.0,0.0
22,11/3/21 22:00,3158.0,3271.0,0.0,0.0,165.92,211.05,181.91,268.53,789.5,817.75,0.0,0.0
22,11/3/21 22:15,3082.0,3136.0,0.0,0.0,165.92,211.16,181.91,276.08,770.5,784.0,0.0,0.0
22,11/3/21 22:30,3007.0,2926.0,0.0,0.0,165.92,182.48,181.91,-59.53,751.75,731.5,0.0,0.0
22,11/3/21 22:45,2931.0,2804.0,0.0,0.0,165.92,139.33,181.91,89.78,732.75,701.0,0.0,0.0
23,11/3/21 23:00,2854.0,2772.0,0.0,0.0,145.07,208.56,158.94,17.69,713.5,693.0,0.0,0.0
23,11/3/21 23:15,2860.0,2775.0,0.0,0.0,145.07,173.57,158.94,272.28,715.0,693.75,0.0,0.0
23,11/3/21 23:30,2868.0,2742.0,0.0,0.0,145.07,152.19,158.94,275.71,717.0,685.5,0.0,0.0
23,11/3/21 23:45,2882.0,2724.0,0.0,0.0,145.07,125.74,158.94,-60.93,720.5,681.0,0.0,0.0
0,11/4/21 0:00,2757.0,2632.0,0.0,0.0,165.39,188.23,164.13,295.36,689.25,658.0,0.0,0.0
0,11/4/21 0:15,2781.0,2701.0,0.0,0.0,165.39,189.02,164.13,263.23,695.25,675.25,0.0,0.0
0,11/4/21 0:30,2802.0,2640.0,0.0,0.0,165.39,159.22,164.13,-59.55,700.5,660.0,0.0,0.0
0,11/4/21 0:45,2822.0,2672.0,0.0,0.0,165.39,150.34,164.13,-46.49,705.5,668.0,0.0,0.0
1,11/4/21 1:00,2842.0,2656.0,0.0,0.0,152.51,166.85,150.06,105.71,710.5,664.0,0.0,0.0
1,11/4/21 1:15,2873.0,2786.0,0.0,0.0,152.51,148.64,150.06,105.65,718.25,696.5,0.0,0.0
1,11/4/21 1:30,2909.0,2860.0,0.0,0.0,152.51,141.95,150.06,274.5,727.25,715.0,0.0,0.0
1,11/4/21 1:45,2944.0,2911.0,0.0,0.0,152.51,132.52,150.06,97.22,736.0,727.75,0.0,0.0
2,11/4/21 2:00,2980.0,2854.0,0.0,0.0,145.87,164.42,143.79,75.68,745.0,713.5,0.0,0.0
2,11/4/21 2:15,3043.0,2900.0,0.0,0.0,145.87,148.23,143.79,103.66,760.75,725.0,0.0,0.0
2,11/4/21 2:30,3107.0,3038.0,0.0,0.0,145.87,136.93,143.79,99.18,776.75,759.5,0.0,0.0
2,11/4/21 2:45,3180.0,3169.0,0.0,0.0,145.87,131.31,143.79,69.04,795.0,792.25,0.0,0.0
3,11/4/21 3:00,3267.0,3253.0,0.0,0.0,143.06,146.09,140.8,-42.82,816.75,813.25,0.0,0.0
3,11/4/21 3:15,3390.0,3438.0,0.0,0.0,143.06,141.85,140.8,247.81,847.5,859.5,0.0,0.0
3,11/4/21 3:30,3527.0,3585.0,0.0,0.0,143.06,128.07,140.8,267.47,881.75,896.25,0.0,0.0
3,11/4/21 3:45,3663.0,3669.0,0.0,0.0,143.06,130.05,140.8,95.15,915.75,917.25,0.0,0.0
4,11/4/21 4:00,3798.0,3918.0,0.0,0.0,145.38,125.08,145.79,98.71,949.5,979.5,0.0,0.0
4,11/4/21 4:15,3889.0,4124.0,0.0,0.0,145.38,139.45,145.79,110.18,972.25,1031.0,0.0,0.0
4,11/4/21 4:30,3978.0,4329.0,0.0,0.0,145.38,152.15,145.79,69.27,994.5,1082.25,0.0,0.0
4,11/4/21 4:45,4059.0,4407.0,0.0,0.0,145.38,160.1,145.79,71.83,1014.75,1101.75,0.0,0.0
5,11/4/21 5:00,4140.0,4526.0,0.0,0.0,159.61,138.15,153.03,10.92,1035.0,1131.5,0.0,0.0
5,11/4/21 5:15,4250.0,4718.0,0.0,0.0,159.61,144.07,153.03,56.47,1062.5,1179.5,0.0,0.0
5,11/4/21 5:30,4358.0,4887.0,0.0,0.0,159.61,153.93,153.03,75.68,1089.5,1221.75,0.0,0.0
5,11/4/21 5:45,4479.0,5092.0,0.0,0.0,159.61,168.22,153.03,75.68,1119.75,1273.0,0.0,0.0
6,11/4/21 6:00,4617.0,5405.0,0.0,0.0,183.77,125.48,174.17,-62.65,1154.25,1351.25,0.0,0.0
6,11/4/21 6:15,4774.0,5669.0,0.0,0.0,183.77,154.11,174.17,-22.82,1193.5,1417.25,0.0,0.0
6,11/4/21 6:30,4928.0,5848.0,0.0,0.0,183.77,180.02,174.17,-50.7,1232.0,1462.0,0.0,0.0
6,11/4/21 6:45,5092.0,6189.0,0.0,0.0,183.77,202.89,174.17,75.68,1273.0,1547.25,0.0,0.0
7,11/4/21 7:00,5252.0,6605.0,2.0,3.0,210.8,162.63,195.96,-52.38,1313.0,1651.25,0.5,0.75
7,11/4/21 7:15,5367.0,7055.0,28.0,29.0,210.8,171.49,195.96,111.85,1341.75,1763.75,7.0,7.25
7,11/4/21 7:30,5468.0,7492.0,112.0,112.0,210.8,185.48,195.96,116.9,1367.0,1873.0,28.0,28.0
7,11/4/21 7:45,5572.0,7648.0,248.0,240.0,210.8,196.82,195.96,116.51,1393.0,1912.0,62.0,60.0
8,11/4/21 8:00,5689.0,7874.0,412.0,384.0,213.77,181.76,199.84,184.61,1422.25,1968.5,103.0,96.0
8,11/4/21 8:15,5786.0,8099.0,607.0,488.0,213.77,184.81,199.84,224.4,1446.5,2024.75,151.75,122.0
8,11/4/21 8:30,5885.0,8261.0,839.0,681.0,213.77,189.01,199.84,260.17,1471.25,2065.25,209.75,170.25
8,11/4/21 8:45,5983.0,8475.0,1093.0,984.0,213.77,195.01,199.84,247.97,1495.75,2118.75,273.25,246.0
9,11/4/21 9:00,6101.0,8639.0,1352.0,1300.0,203.33,215.96,185.14,294.38,1525.25,2159.75,338.0,325.0
9,11/4/21 9:15,6204.0,8894.0,1614.0,1712.0,203.33,193.4,185.14,249.67,1551.0,2223.5,403.5,428.0
9,11/4/21 9:30,6327.0,9189.0,1865.0,1969.0,203.33,183.52,185.14,241.67,1581.75,2297.25,466.25,492.25
9,11/4/21 9:45,6456.0,9431.0,2098.0,2234.0,203.33,177.07,185.14,240.27,1614.0,2357.75,524.5,558.5
10,11/4/21 10:00,6584.0,9713.0,2319.0,2488.0,200.97,200.35,175.49,252.75,1646.0,2428.25,579.75,622.0
10,11/4/21 10:15,6782.0,10049.0,2524.0,2709.0,200.97,186.16,175.49,237.91,1695.5,2512.25,631.0,677.25
10,11/4/21 10:30,6980.0,10335.0,2710.0,2955.0,200.97,164.63,175.49,206.05,1745.0,2583.75,677.5,738.75
10,11/4/21 10:45,7178.0,10750.0,2878.0,3113.0,200.97,151.36,175.49,153.25,1794.5,2687.5,719.5,778.25
11,11/4/21 11:00,7377.0,11136.0,3028.0,3282.0,199.02,195.45,174.04,214.85,1844.25,2784.0,757.0,820.5
11,11/4/21 11:15,7671.0,11837.0,3152.0,3574.0,199.02,180.21,174.04,200.68,1917.75,2959.25,788.0,893.5
11,11/4/21 11:30,7965.0,12504.0,3248.0,3703.0,199.02,163.24,174.04,102.06,1991.25,3126.0,812.0,925.75
11,11/4/21 11:45,8272.0,13185.0,3328.0,3951.0,199.02,152.05,174.04,75.68,2068.0,3296.25,832.0,987.75
12,11/4/21 12:00,8580.0,13879.0,3393.0,3921.0,193.72,186.26,158.44,114.14,2145.0,3469.75,848.25,980.25
12,11/4/21 12:15,8962.0,14681.0,3434.0,3981.0,193.72,149.18,158.44,16.47,2240.5,3670.25,858.5,995.25
12,11/4/21 12:30,9345.0,15435.0,3438.0,4127.0,193.72,138.91,158.44,226.65,2336.25,3858.75,859.5,1031.75
12,11/4/21 12:45,9750.0,16316.0,3406.0,4026.0,193.72,121.48,158.44,247.27,2437.5,4079.0,851.5,1006.5
13,11/4/21 13:00,10155.0,17014.0,3351.0,3966.0,179.7,165.95,149.59,256.47,2538.75,4253.5,837.75,991.5
13,11/4/21 13:15,10560.0,17741.0,3278.0,3846.0,179.7,152.59,149.59,224.58,2640.0,4435.25,819.5,961.5
13,11/4/21 13:30,10963.0,18390.0,3179.0,3690.0,179.7,151.5,149.59,286.85,2740.75,4597.5,794.75,922.5
13,11/4/21 13:45,11360.0,19136.0,3051.0,3284.0,179.7,124.15,149.59,133.75,2840.0,4784.0,762.75,821.0
14,11/4/21 14:00,11766.0,19770.0,2897.0,3175.0,165.57,148.38,140.63,34.45,2941.5,4942.5,724.25,793.75
14,11/4/21 14:15,12186.0,20436.0,2708.0,2880.0,165.57,142.24,140.63,253.58,3046.5,5109.0,677.0,720.0
14,11/4/21 14:30,12607.0,20845.0,2474.0,2716.0,165.57,130.85,140.63,91.17,3151.75,5211.25,618.5,679.0
14,11/4/21 14:45,13004.0,21499.0,2201.0,2432.0,165.57,121.02,140.63,74.32,3251.0,5374.75,550.25,608.0
15,11/4/21 15:00,13400.0,22268.0,1900.0,1994.0,163.94,135.19,135.23,-19.14,3350.0,5567.0,475.0,498.5
15,11/4/21 15:15,13772.0,22829.0,1571.0,1710.0,163.94,120.57,135.23,270.8,3443.0,5707.25,392.75,427.5
15,11/4/21 15:30,14138.0,23256.0,1215.0,1349.0,163.94,119.64,135.23,271.32,3534.5,5814.0,303.75,337.25
15,11/4/21 15:45,14489.0,23468.0,856.0,941.0,163.94,116.01,135.23,241.35,3622.25,5867.0,214.0,235.25
16,11/4/21 16:00,14836.0,24029.0,533.0,542.0,178.01,107.74,135.63,246.69,3709.0,6007.25,133.25,135.5
16,11/4/21 16:15,15111.0,24383.0,276.0,282.0,178.01,128.3,135.63,-26.85,3777.75,6095.75,69.0,70.5
16,11/4/21 16:30,15384.0,24927.0,95.0,98.0,178.01,134.87,135.63,-32.68,3846.0,6231.75,23.75,24.5
16,11/4/21 16:45,15646.0,25265.0,13.0,15.0,178.01,151.75,135.63,15.37,3911.5,6316.25,3.25,3.75
17,11/4/21 17:00,15904.0,25486.0,0.0,0.0,200.93,139.82,161.43,249.89,3976.0,6371.5,0.0,0.0
17,11/4/21 17:15,16112.0,25548.0,0.0,0.0,200.93,159.18,161.43,350.11,4028.0,6387.0,0.0,0.0
17,11/4/21 17:30,16317.0,25901.0,0.0,0.0,200.93,178.45,161.43,338.7,4079.25,6475.25,0.0,0.0
17,11/4/21 17:45,16504.0,26220.0,0.0,0.0,200.93,182.62,161.43,270.05,4126.0,6555.0,0.0,0.0
18,11/4/21 18:00,16688.0,26479.0,0.0,0.0,201.01,147.05,151.75,117.78,4172.0,6619.75,0.0,0.0
18,11/4/21 18:15,16773.0,26533.0,0.0,0.0,201.01,148.53,151.75,98.41,4193.25,6633.25,0.0,0.0
18,11/4/21 18:30,16854.0,26365.0,0.0,0.0,201.01,143.24,151.75,84.42,4213.5,6591.25,0.0,0.0
18,11/4/21 18:45,16928.0,26433.0,0.0,0.0,201.01,136.28,151.75,77.42,4232.0,6608.25,0.0,0.0
19,11/4/21 19:00,16999.0,26665.0,0.0,0.0,193.47,127.06,134.37,54.0,4249.75,6666.25,0.0,0.0
19,11/4/21 19:15,16910.0,26719.0,0.0,0.0,193.47,131.28,134.37,71.28,4227.5,6679.75,0.0,0.0
19,11/4/21 19:30,16814.0,26227.0,0.0,0.0,193.47,116.39,134.37,73.1,4203.5,6556.75,0.0,0.0
19,11/4/21 19:45,16710.0,26151.0,0.0,0.0,193.47,107.12,134.37,59.38,4177.5,6537.75,0.0,0.0
20,11/4/21 20:00,16600.0,26227.0,0.0,0.0,165.32,135.52,109.02,100.34,4150.0,6556.75,0.0,0.0
20,11/4/21 20:15,16419.0,26291.0,0.0,0.0,165.32,104.5,109.02,44.32,4104.75,6572.75,0.0,0.0
20,11/4/21 20:30,16235.0,26100.0,0.0,0.0,165.32,94.36,109.02,224.32,4058.75,6525.0,0.0,0.0
20,11/4/21 20:45,16029.0,26073.0,0.0,0.0,165.32,85.44,109.02,90.66,4007.25,6518.25,0.0,0.0
21,11/4/21 21:00,15820.0,25751.0,0.0,0.0,135.09,128.49,95.21,202.51,3955.0,6437.75,0.0,0.0
21,11/4/21 21:15,15594.0,25447.0,0.0,0.0,135.09,106.33,95.21,284.94,3898.5,6361.75,0.0,0.0
21,11/4/21 21:30,15368.0,24871.0,0.0,0.0,135.09,78.93,95.21,245.43,3842.0,6217.75,0.0,0.0
21,11/4/21 21:45,15152.0,24409.0,0.0,0.0,135.09,72.91,95.21,-16.32,3788.0,6102.25,0.0,0.0
22,11/4/21 22:00,14764.0,23611.0,0.0,0.0,125.56,136.77,96.0,-1.24,3691.0,5902.75,0.0,0.0
22,11/4/21 22:15,14516.0,23292.0,0.0,0.0,125.56,127.48,96.0,52.04,3629.0,5823.0,0.0,0.0
22,11/4/21 22:30,14265.0,22874.0,0.0,0.0,125.56,115.56,96.0,178.64,3566.25,5718.5,0.0,0.0
22,11/4/21 22:45,13998.0,22230.0,0.0,0.0,125.56,76.53,96.0,-13.59,3499.5,5557.5,0.0,0.0
23,11/4/21 23:00,13729.0,21808.0,0.0,0.0,104.86,131.57,86.3,39.84,3432.25,5452.0,0.0,0.0
23,11/4/21 23:15,13485.0,21523.0,0.0,0.0,104.86,123.79,86.3,78.55,3371.25,5380.75,0.0,0.0
23,11/4/21 23:30,13241.0,21413.0,0.0,0.0,104.86,75.81,86.3,49.14,3310.25,5353.25,0.0,0.0
23,11/4/21 23:45,12982.0,21304.0,0.0,0.0,104.86,38.35,86.3,8.73,3245.5,5326.0,0.0,0.0
0,11/5/21 0:00,18724.0,20887.0,0.0,0.0,109.41,112.87,87.33,147.03,4681.0,5221.75,0.0,0.0
0,11/5/21 0:15,18446.0,20337.0,0.0,0.0,109.41,85.64,87.33,235.49,4611.5,5084.25,0.0,0.0
